STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
51,045,Virginia,Craig County," 5,190 "," 5,211 ", 329.534 
51,047,Virginia,Culpeper County," 46,689 "," 49,432 ", 379.234 
51,049,Virginia,Cumberland County," 10,052 "," 9,719 ", 297.461 
51,051,Virginia,Dickenson County," 15,903 "," 15,115 ", 330.532 
51,053,Virginia,Dinwiddie County," 28,001 "," 27,852 ", 503.716 
51,057,Virginia,Essex County," 11,151 "," 11,130 ", 257.123 
51,059,Virginia,Fairfax County," 1,081,726 "," 1,142,234 ", 390.969 
51,061,Virginia,Fauquier County," 65,203 "," 68,782 ", 647.449 
51,063,Virginia,Floyd County," 15,279 "," 15,651 ", 380.420 
51,065,Virginia,Fluvanna County," 25,691 "," 26,235 ", 286.005 
51,067,Virginia,Franklin County," 56,159 "," 56,264 ", 690.426 
51,069,Virginia,Frederick County," 78,305 "," 83,199 ", 413.496 
51,071,Virginia,Giles County," 17,286 "," 16,708 ", 355.781 
51,073,Virginia,Gloucester County," 36,858 "," 37,143 ", 217.807 
51,075,Virginia,Goochland County," 21,717 "," 22,253 ", 281.415 
51,077,Virginia,Grayson County," 15,533 "," 16,012 ", 442.175 
51,079,Virginia,Greene County," 18,403 "," 19,162 ", 156.246 
51,081,Virginia,Greensville County," 12,243 "," 11,885 ", 295.226 
51,083,Virginia,Halifax County," 36,241 "," 35,125 ", 817.839 
51,085,Virginia,Hanover County," 99,863 "," 103,227 ", 468.536 
51,087,Virginia,Henrico County," 306,935 "," 325,155 ", 233.697 
51,089,Virginia,Henry County," 54,151 "," 51,881 ", 382.334 
51,091,Virginia,Highland County," 2,321 "," 2,214 ", 415.156 
51,093,Virginia,Isle of Wight County," 35,270 "," 36,314 ", 315.612 
51,095,Virginia,James City County," 67,009 "," 73,147 ", 142.437 
51,097,Virginia,King and Queen County," 6,945 "," 7,158 ", 315.138 
51,099,Virginia,King George County," 23,584 "," 25,515 ", 179.636 
51,101,Virginia,King William County," 15,935 "," 16,269 ", 273.941 
51,103,Virginia,Lancaster County," 11,391 "," 10,965 ", 133.250 
51,105,Virginia,Lee County," 25,587 "," 24,742 ", 435.518 
51,107,Virginia,Loudoun County," 312,311 "," 375,629 ", 515.561 
51,109,Virginia,Louisa County," 33,153 "," 34,602 ", 496.300 
51,111,Virginia,Lunenburg County," 12,914 "," 12,299 ", 431.683 
51,113,Virginia,Madison County," 13,308 "," 13,134 ", 320.683 
51,115,Virginia,Mathews County," 8,978 "," 8,862 ", 85.929 
51,117,Virginia,Mecklenburg County," 32,727 "," 31,081 ", 625.485 
51,119,Virginia,Middlesex County," 10,959 "," 10,606 ", 130.306 
51,121,Virginia,Montgomery County," 94,392 "," 97,653 ", 387.014 
51,125,Virginia,Nelson County," 15,020 "," 14,785 ", 470.856 
51,127,Virginia,New Kent County," 18,429 "," 20,392 ", 209.729 
51,131,Virginia,Northampton County," 12,389 "," 12,155 ", 211.612 
51,133,Virginia,Northumberland County," 12,330 "," 12,232 ", 191.295 
51,135,Virginia,Nottoway County," 15,853 "," 15,673 ", 314.392 
51,137,Virginia,Orange County," 33,481 "," 35,385 ", 340.783 
51,139,Virginia,Page County," 24,042 "," 23,726 ", 310.856 
51,141,Virginia,Patrick County," 18,490 "," 18,045 ", 483.096 
51,143,Virginia,Pittsylvania County," 63,506 "," 62,194 ", 968.941 
51,145,Virginia,Powhatan County," 28,046 "," 28,031 ", 260.221 
51,147,Virginia,Prince Edward County," 23,368 "," 22,952 ", 349.960 
51,149,Virginia,Prince George County," 35,725 "," 37,862 ", 265.155 
51,153,Virginia,Prince William County," 402,002 "," 451,721 ", 336.402 
51,155,Virginia,Pulaski County," 34,872 "," 34,332 ", 319.858 
51,157,Virginia,Rappahannock County," 7,373 "," 7,378 ", 266.227 
51,159,Virginia,Richmond County," 9,254 "," 8,908 ", 191.492 
51,161,Virginia,Roanoke County," 92,376 "," 94,409 ", 250.518 
51,163,Virginia,Rockbridge County," 22,307 "," 22,354 ", 597.558 
51,165,Virginia,Rockingham County," 76,314 "," 78,593 ", 849.086 
51,167,Virginia,Russell County," 28,897 "," 27,891 ", 473.822 
51,169,Virginia,Scott County," 23,177 "," 22,126 ", 535.530 
51,171,Virginia,Shenandoah County," 41,993 "," 43,190 ", 508.776 
51,173,Virginia,Smyth County," 32,208 "," 31,470 ", 450.928 
51,175,Virginia,Southampton County," 18,570 "," 18,109 ", 599.145 
51,177,Virginia,Spotsylvania County," 122,397 "," 130,475 ", 401.496 
51,179,Virginia,Stafford County," 128,961 "," 142,003 ", 268.956 
51,181,Virginia,Surry County," 7,058 "," 6,709 ", 278.949 
51,183,Virginia,Sussex County," 12,087 "," 11,715 ", 490.220 
51,185,Virginia,Tazewell County," 45,078 "," 42,899 ", 518.846 
51,187,Virginia,Warren County," 37,575 "," 39,083 ", 213.465 
51,191,Virginia,Washington County," 54,876 "," 54,591 ", 560.975 
51,193,Virginia,Westmoreland County," 17,454 "," 17,629 ", 229.375 
51,195,Virginia,Wise County," 41,452 "," 39,718 ", 403.189 
51,197,Virginia,Wythe County," 29,235 "," 29,119 ", 461.824 
51,199,Virginia,York County," 65,464 "," 67,837 ", 104.780 
51,510,Virginia,Alexandria city," 139,966 "," 153,511 ", 15.027 
51,515,Virginia,Bedford city," 6,222 ",, 6.878 
51,520,Virginia,Bristol city," 17,835 "," 17,141 ", 13.013 
51,530,Virginia,Buena Vista city," 6,650 "," 6,618 ", 6.704 
51,540,Virginia,Charlottesville city," 43,475 "," 46,597 ", 10.238 
51,550,Virginia,Chesapeake city," 222,209 "," 235,429 ", 340.800 
51,570,Virginia,Colonial Heights city," 17,411 "," 17,820 ", 7.520 
51,580,Virginia,Covington city," 5,961 "," 5,658 ", 5.468 
51,590,Virginia,Danville city," 43,055 "," 42,082 ", 42.934 
51,595,Virginia,Emporia city," 5,927 "," 5,496 ", 6.894 
51,600,Virginia,Fairfax city," 22,565 "," 24,013 ", 6.239 
51,610,Virginia,Falls Church city," 12,332 "," 13,892 ", 1.999 
51,620,Virginia,Franklin city," 8,582 "," 8,490 ", 8.206 
51,630,Virginia,Fredericksburg city," 24,286 "," 28,118 ", 10.440 
51,640,Virginia,Galax city," 7,042 "," 6,914 ", 8.240 
51,650,Virginia,Hampton city," 137,436 "," 136,454 ", 51.413 
51,660,Virginia,Harrisonburg city," 48,914 "," 52,538 ", 17.418 
51,670,Virginia,Hopewell city," 22,591 "," 22,378 ", 10.278 
51,678,Virginia,Lexington city," 7,042 "," 7,262 ", 2.497 
51,680,Virginia,Lynchburg city," 75,568 "," 79,812 ", 49.128 
51,683,Virginia,Manassas city," 37,821 "," 41,764 ", 9.881 
51,685,Virginia,Manassas Park city," 14,273 "," 15,726 ", 2.534 
51,690,Virginia,Martinsville city," 13,821 "," 13,645 ", 10.956 
51,700,Virginia,Newport News city," 180,719 "," 182,385 ", 68.714 
51,710,Virginia,Norfolk city," 242,803 "," 246,393 ", 54.120 
51,720,Virginia,Norton city," 3,958 "," 3,939 ", 7.481 
51,730,Virginia,Petersburg city," 32,420 "," 32,477 ", 22.932 
51,735,Virginia,Poquoson city," 12,150 "," 12,059 ", 15.317 
51,740,Virginia,Portsmouth city," 95,535 "," 96,201 ", 33.653 
51,750,Virginia,Radford city," 16,408 "," 17,403 ", 9.872 
51,760,Virginia,Richmond city," 204,214 "," 220,289 ", 59.805 
51,770,Virginia,Roanoke city," 97,032 "," 99,897 ", 42.562 
51,775,Virginia,Salem city," 24,802 "," 25,432 ", 14.437 
51,790,Virginia,Staunton city," 23,746 "," 24,416 ", 19.975 
51,800,Virginia,Suffolk city," 84,585 "," 88,161 ", 400.168 
51,810,Virginia,Virginia Beach city," 437,994 "," 452,745 ", 249.016 
51,820,Virginia,Waynesboro city," 21,006 "," 21,491 ", 15.039 
51,830,Virginia,Williamsburg city," 14,068 "," 15,052 ", 9.022 
51,840,Virginia,Winchester city," 26,203 "," 27,284 ", 9.233 
53,001,Washington,Adams County," 18,728 "," 19,254 "," 1,924.978 "
53,003,Washington,Asotin County," 21,623 "," 22,105 ", 636.213 
53,005,Washington,Benton County," 175,177 "," 190,309 "," 1,700.379 "
53,007,Washington,Chelan County," 72,453 "," 75,644 "," 2,920.525 "
53,009,Washington,Clallam County," 71,404 "," 73,486 "," 1,738.329 "
53,011,Washington,Clark County," 425,363 "," 459,495 ", 629.004 
53,013,Washington,Columbia County," 4,078 "," 3,944 ", 868.629 
53,015,Washington,Cowlitz County," 102,410 "," 103,468 "," 1,140.125 "
53,017,Washington,Douglas County," 38,431 "," 40,534 "," 1,819.264 "
53,019,Washington,Ferry County," 7,551 "," 7,582 "," 2,203.159 "
53,021,Washington,Franklin County," 78,163 "," 88,807 "," 1,242.171 "
53,023,Washington,Garfield County," 2,266 "," 2,219 ", 710.686 
53,025,Washington,Grant County," 89,120 "," 93,259 "," 2,679.513 "
53,027,Washington,Grays Harbor County," 72,797 "," 71,122 "," 1,902.027 "
53,029,Washington,Island County," 78,506 "," 80,593 ", 208.449 
53,031,Washington,Jefferson County," 29,872 "," 30,466 "," 1,803.700 "
53,033,Washington,King County," 1,931,249 "," 2,117,125 "," 2,115.566 "
53,035,Washington,Kitsap County," 251,133 "," 260,131 ", 394.941 
53,037,Washington,Kittitas County," 40,915 "," 43,269 "," 2,297.271 "
53,039,Washington,Klickitat County," 20,318 "," 21,026 "," 1,871.313 "
53,041,Washington,Lewis County," 75,455 "," 75,882 "," 2,402.802 "
53,043,Washington,Lincoln County," 10,570 "," 10,321 "," 2,310.494 "
53,045,Washington,Mason County," 60,699 "," 61,023 ", 959.417 
53,047,Washington,Okanogan County," 41,120 "," 41,516 "," 5,267.978 "
53,049,Washington,Pacific County," 20,920 "," 20,848 ", 932.658 
53,051,Washington,Pend Oreille County," 13,001 "," 13,088 "," 1,399.989 "
53,053,Washington,Pierce County," 795,225 "," 843,954 "," 1,669.508 "
53,055,Washington,San Juan County," 15,769 "," 16,252 ", 173.915 
53,057,Washington,Skagit County," 116,901 "," 121,846 "," 1,731.203 "
53,059,Washington,Skamania County," 11,066 "," 11,339 "," 1,655.677 "
53,061,Washington,Snohomish County," 713,335 "," 772,501 "," 2,087.273 "
53,063,Washington,Spokane County," 471,221 "," 490,945 "," 1,763.791 "
53,065,Washington,Stevens County," 43,531 "," 43,791 "," 2,477.765 "
53,067,Washington,Thurston County," 252,264 "," 269,536 ", 721.961 
53,069,Washington,Wahkiakum County," 3,978 "," 4,042 ", 263.375 
53,071,Washington,Walla Walla County," 58,781 "," 60,338 "," 1,270.129 "
53,073,Washington,Whatcom County," 201,140 "," 212,284 "," 2,106.857 "
53,075,Washington,Whitman County," 44,776 "," 48,177 "," 2,159.090 "
53,077,Washington,Yakima County," 243,231 "," 248,830 "," 4,295.396 "
54,001,West Virginia,Barbour County," 16,589 "," 16,704 ", 341.059 
54,003,West Virginia,Berkeley County," 104,169 "," 111,901 ", 321.142 
54,005,West Virginia,Boone County," 24,629 "," 23,372 ", 501.543 
54,007,West Virginia,Braxton County," 14,523 "," 14,415 ", 510.812 
54,009,West Virginia,Brooke County," 24,069 "," 23,350 ", 89.205 
54,011,West Virginia,Cabell County," 96,319 "," 96,844 ", 281.018 
54,013,West Virginia,Calhoun County," 7,627 "," 7,470 ", 279.249 
54,015,West Virginia,Clay County," 9,386 "," 8,910 ", 341.902 
54,017,West Virginia,Doddridge County," 8,202 "," 8,176 ", 319.720 
54,019,West Virginia,Fayette County," 46,039 "," 44,997 ", 661.550 
54,021,West Virginia,Gilmer County," 8,693 "," 8,518 ", 338.503 
54,023,West Virginia,Grant County," 11,937 "," 11,766 ", 477.373 
54,025,West Virginia,Greenbrier County," 35,480 "," 35,516 "," 1,019.569 "
54,027,West Virginia,Hampshire County," 23,964 "," 23,353 ", 640.249 
54,029,West Virginia,Hancock County," 30,676 "," 29,815 ", 82.609 
54,031,West Virginia,Hardy County," 14,025 "," 13,852 ", 582.312 
54,033,West Virginia,Harrison County," 69,099 "," 68,714 ", 416.008 
54,035,West Virginia,Jackson County," 29,211 "," 29,237 ", 464.348 
54,037,West Virginia,Jefferson County," 53,498 "," 56,482 ", 209.635 
54,039,West Virginia,Kanawha County," 193,063 "," 188,332 ", 901.587 
54,041,West Virginia,Lewis County," 16,372 "," 16,448 ", 384.895 
54,043,West Virginia,Lincoln County," 21,720 "," 21,415 ", 437.039 
54,045,West Virginia,Logan County," 36,743 "," 34,707 ", 453.737 
54,047,West Virginia,McDowell County," 22,113 "," 19,835 ", 533.456 
54,049,West Virginia,Marion County," 56,418 "," 56,925 ", 308.735 
54,051,West Virginia,Marshall County," 33,107 "," 31,978 ", 305.431 
54,053,West Virginia,Mason County," 27,324 "," 27,037 ", 430.748 
54,055,West Virginia,Mercer County," 62,264 "," 61,164 ", 418.993 
54,057,West Virginia,Mineral County," 28,212 "," 27,451 ", 327.830 
54,059,West Virginia,Mingo County," 26,839 "," 25,292 ", 423.109 
54,061,West Virginia,Monongalia County," 96,189 "," 104,236 ", 360.062 
54,063,West Virginia,Monroe County," 13,502 "," 13,506 ", 472.752 
54,065,West Virginia,Morgan County," 17,541 "," 17,524 ", 229.073 
54,067,West Virginia,Nicholas County," 26,233 "," 25,594 ", 646.824 
54,069,West Virginia,Ohio County," 44,443 "," 43,066 ", 105.820 
54,071,West Virginia,Pendleton County," 7,695 "," 7,229 ", 696.049 
54,073,West Virginia,Pleasants County," 7,605 "," 7,674 ", 130.103 
54,075,West Virginia,Pocahontas County," 8,719 "," 8,607 ", 940.284 
54,077,West Virginia,Preston County," 33,520 "," 33,940 ", 648.805 
54,079,West Virginia,Putnam County," 55,486 "," 56,848 ", 345.669 
54,081,West Virginia,Raleigh County," 78,859 "," 77,510 ", 605.351 
54,083,West Virginia,Randolph County," 29,405 "," 29,126 "," 1,039.681 "
54,085,West Virginia,Ritchie County," 10,449 "," 9,982 ", 451.991 
54,087,West Virginia,Roane County," 14,926 "," 14,435 ", 483.563 
54,089,West Virginia,Summers County," 13,927 "," 13,239 ", 360.460 
54,091,West Virginia,Taylor County," 16,895 "," 16,912 ", 172.771 
54,093,West Virginia,Tucker County," 7,141 "," 6,966 ", 418.922 
54,095,West Virginia,Tyler County," 9,208 "," 8,975 ", 256.294 
54,097,West Virginia,Upshur County," 24,254 "," 24,758 ", 354.638 
54,099,West Virginia,Wayne County," 42,481 "," 40,971 ", 505.981 
54,101,West Virginia,Webster County," 9,154 "," 8,755 ", 553.468 
54,103,West Virginia,Wetzel County," 16,583 "," 15,816 ", 358.063 
54,105,West Virginia,Wirt County," 5,717 "," 5,880 ", 232.509 
54,107,West Virginia,Wood County," 86,956 "," 86,452 ", 366.260 
54,109,West Virginia,Wyoming County," 23,796 "," 22,151 ", 499.453 
55,001,Wisconsin,Adams County," 20,875 "," 20,148 ", 645.646 
55,003,Wisconsin,Ashland County," 16,157 "," 15,843 "," 1,045.035 "
55,005,Wisconsin,Barron County," 45,870 "," 45,563 ", 862.711 
55,007,Wisconsin,Bayfield County," 15,014 "," 14,977 "," 1,477.863 "
55,009,Wisconsin,Brown County," 248,007 "," 258,718 ", 529.708 
55,011,Wisconsin,Buffalo County," 13,587 "," 13,192 ", 671.635 
55,013,Wisconsin,Burnett County," 15,457 "," 15,159 ", 821.848 
55,015,Wisconsin,Calumet County," 48,971 "," 49,762 ", 318.236 
55,017,Wisconsin,Chippewa County," 62,415 "," 63,531 "," 1,008.373 "
55,019,Wisconsin,Clark County," 34,690 "," 34,445 "," 1,209.815 "
55,021,Wisconsin,Columbia County," 56,833 "," 56,743 ", 765.529 
55,023,Wisconsin,Crawford County," 16,644 "," 16,391 ", 570.660 
55,025,Wisconsin,Dane County," 488,073 "," 523,643 "," 1,197.239 "
55,027,Wisconsin,Dodge County," 88,759 "," 88,502 ", 875.625 
55,029,Wisconsin,Door County," 27,785 "," 27,554 ", 481.978 
55,031,Wisconsin,Douglas County," 44,159 "," 43,601 "," 1,304.136 "
55,033,Wisconsin,Dunn County," 43,857 "," 44,497 ", 850.105 
55,035,Wisconsin,Eau Claire County," 98,736 "," 102,105 ", 637.983 
55,037,Wisconsin,Florence County," 4,423 "," 4,464 ", 488.195 
55,039,Wisconsin,Fond du Lac County," 101,633 "," 101,973 ", 719.553 
55,041,Wisconsin,Forest County," 9,304 "," 9,057 "," 1,014.067 "
55,043,Wisconsin,Grant County," 51,208 "," 52,250 "," 1,146.849 "
55,045,Wisconsin,Green County," 36,842 "," 37,186 ", 583.957 
55,047,Wisconsin,Green Lake County," 19,051 "," 18,856 ", 349.437 
55,049,Wisconsin,Iowa County," 23,687 "," 23,813 ", 762.580 
55,051,Wisconsin,Iron County," 5,916 "," 5,794 ", 758.174 
55,053,Wisconsin,Jackson County," 20,449 "," 20,554 ", 987.720 
55,055,Wisconsin,Jefferson County," 83,686 "," 84,559 ", 556.474 
55,057,Wisconsin,Juneau County," 26,664 "," 26,224 ", 766.925 
55,059,Wisconsin,Kenosha County," 166,426 "," 168,437 ", 271.990 
55,061,Wisconsin,Kewaunee County," 20,574 "," 20,366 ", 342.518 
55,063,Wisconsin,La Crosse County," 114,638 "," 118,212 ", 451.686 
55,065,Wisconsin,Lafayette County," 16,836 "," 16,829 ", 633.588 
55,067,Wisconsin,Langlade County," 19,977 "," 19,223 ", 870.640 
55,069,Wisconsin,Lincoln County," 28,743 "," 27,980 ", 878.973 
55,071,Wisconsin,Manitowoc County," 81,442 "," 79,806 ", 589.082 
55,073,Wisconsin,Marathon County," 134,063 "," 135,868 "," 1,544.983 "
55,075,Wisconsin,Marinette County," 41,749 "," 40,884 "," 1,399.347 "
55,077,Wisconsin,Marquette County," 15,404 "," 15,075 ", 455.602 
55,078,Wisconsin,Menominee County," 4,232 "," 4,573 ", 357.608 
55,079,Wisconsin,Milwaukee County," 947,735 "," 957,735 ", 241.402 
55,081,Wisconsin,Monroe County," 44,673 "," 45,549 ", 900.776 
55,083,Wisconsin,Oconto County," 37,660 "," 37,435 ", 997.988 
55,085,Wisconsin,Oneida County," 35,998 "," 35,567 "," 1,112.970 "
55,087,Wisconsin,Outagamie County," 176,695 "," 183,245 ", 637.523 
55,089,Wisconsin,Ozaukee County," 86,395 "," 87,850 ", 233.077 
55,091,Wisconsin,Pepin County," 7,469 "," 7,290 ", 231.983 
55,093,Wisconsin,Pierce County," 41,019 "," 40,889 ", 573.748 
55,095,Wisconsin,Polk County," 44,205 "," 43,441 ", 913.962 
55,097,Wisconsin,Portage County," 70,019 "," 70,408 ", 800.679 
55,099,Wisconsin,Price County," 14,159 "," 13,645 "," 1,254.376 "
55,101,Wisconsin,Racine County," 195,408 "," 195,080 ", 332.501 
55,103,Wisconsin,Richland County," 18,021 "," 17,495 ", 586.151 
55,105,Wisconsin,Rock County," 160,331 "," 161,448 ", 718.142 
55,107,Wisconsin,Rusk County," 14,755 "," 14,124 ", 913.585 
55,109,Wisconsin,St. Croix County," 84,345 "," 87,513 ", 722.329 
55,111,Wisconsin,Sauk County," 61,976 "," 63,642 ", 830.902 
55,113,Wisconsin,Sawyer County," 16,557 "," 16,376 "," 1,257.305 "
55,115,Wisconsin,Shawano County," 41,949 "," 41,304 ", 893.057 
55,117,Wisconsin,Sheboygan County," 115,507 "," 115,569 ", 511.265 
55,119,Wisconsin,Taylor County," 20,689 "," 20,455 ", 974.876 
55,121,Wisconsin,Trempealeau County," 28,816 "," 29,550 ", 732.965 
55,123,Wisconsin,Vernon County," 29,773 "," 30,506 ", 791.579 
55,125,Wisconsin,Vilas County," 21,430 "," 21,387 ", 856.604 
55,127,Wisconsin,Walworth County," 102,228 "," 102,804 ", 555.127 
55,129,Wisconsin,Washburn County," 15,911 "," 15,552 ", 797.113 
55,131,Wisconsin,Washington County," 131,887 "," 133,674 ", 430.703 
55,133,Wisconsin,Waukesha County," 389,891 "," 396,488 ", 549.574 
55,135,Wisconsin,Waupaca County," 52,410 "," 51,945 ", 747.713 
55,137,Wisconsin,Waushara County," 24,496 "," 24,033 ", 626.153 
55,139,Wisconsin,Winnebago County," 166,994 "," 169,546 ", 434.487 
55,141,Wisconsin,Wood County," 74,749 "," 73,435 ", 793.116 
56,001,Wyoming,Albany County," 36,299 "," 37,956 "," 4,273.840 "
56,003,Wyoming,Big Horn County," 11,668 "," 12,022 "," 3,137.097 "
56,005,Wyoming,Campbell County," 46,133 "," 49,220 "," 4,802.709 "
56,007,Wyoming,Carbon County," 15,885 "," 15,559 "," 7,897.578 "
56,009,Wyoming,Converse County," 13,833 "," 14,236 "," 4,254.883 "
56,011,Wyoming,Crook County," 7,083 "," 7,444 "," 2,854.408 "
56,013,Wyoming,Fremont County," 40,123 "," 40,315 "," 9,183.814 "
56,015,Wyoming,Goshen County," 13,249 "," 13,383 "," 2,225.391 "
56,017,Wyoming,Hot Springs County," 4,812 "," 4,741 "," 2,004.092 "
56,019,Wyoming,Johnson County," 8,569 "," 8,585 "," 4,154.153 "
56,021,Wyoming,Laramie County," 91,738 "," 97,121 "," 2,685.912 "
56,023,Wyoming,Lincoln County," 18,106 "," 18,722 "," 4,076.129 "
56,025,Wyoming,Natrona County," 75,450 "," 82,178 "," 5,340.352 "
56,027,Wyoming,Niobrara County," 2,484 "," 2,542 "," 2,626.037 "
56,029,Wyoming,Park County," 28,205 "," 29,228 "," 6,942.078 "
56,031,Wyoming,Platte County," 8,667 "," 8,812 "," 2,084.208 "
56,033,Wyoming,Sheridan County," 29,116 "," 30,009 "," 2,523.993 "
56,035,Wyoming,Sublette County," 10,247 "," 9,899 "," 4,886.537 "
56,037,Wyoming,Sweetwater County," 43,806 "," 44,626 "," 10,426.649 "
56,039,Wyoming,Teton County," 21,294 "," 23,125 "," 3,995.379 "
56,041,Wyoming,Uinta County," 21,118 "," 20,822 "," 2,081.264 "
56,043,Wyoming,Washakie County," 8,533 "," 8,328 "," 2,238.549 "
56,045,Wyoming,Weston County," 7,208 "," 7,234 "," 2,398.089 "
60,010,American Somoa,Eastern District," 23,639 ",, 25.688 
60,020,American Somoa,Manu'a District," 1,143 ",, 22.248 
60,030,American Somoa,Rose Island, -   ,, 0.032 
60,040,American Somoa,Swains Island, 17 ,, 0.939 
60,050,American Somoa,Western District," 30,720 ",, 27.449 
66,010,Guam,Guam," 159,358 ",, 209.869 
69,085,Northern Mariana Islands,Northern Islands Municipality, -   ,, 61.793 
69,100,Northern Mariana Islands,Rota Municipality," 2,527 ",, 32.857 
69,110,Northern Mariana Islands,Saipan Municipality," 48,220 ",, 45.901 
69,120,Northern Mariana Islands,Tinian Municipality," 3,136 ",, 41.791 
72,001,Puerto Rico,Adjuntas Municipio," 19,483 "," 18,579 ", 66.690 
72,003,Puerto Rico,Aguada Municipio," 41,959 "," 39,530 ", 30.851 
72,005,Puerto Rico,Aguadilla Municipio," 60,949 "," 55,804 ", 36.529 
72,007,Puerto Rico,Aguas Buenas Municipio," 28,659 "," 26,915 ", 30.085 
72,009,Puerto Rico,Aibonito Municipio," 25,900 "," 24,040 ", 31.311 
72,011,Puerto Rico,Añasco Municipio," 29,261 "," 27,989 ", 39.285 
72,013,Puerto Rico,Arecibo Municipio," 96,440 "," 89,648 ", 125.947 
